Date,Month,DateSeasonStream,7DayDischargeSeason,MonthYear,StartTime,EndTime,StartTimeEpoch,EndTimeEpoch,Collector,SampleLabel,BottleNumber,SampleID,Site,SampleDepth,SampleName,vvhA,TotalN,TotalP,Phosphate,Si,N+N,Ammonia,DOC,TDN,LabChla,POC,PON,FCM,LabSalinity,LabpH,Conductivity,Density,Salinity,Temperature,TurbidityNTU,Chlorophyll,O2Saturation,O2Concentration,Depth,Latitude,Longitude,Distance,M:C,BIX,HIX,FI,UVHumic-like,MarineHumic-like,VisibleHumic-like,Tryptophan-like,Tyrosine-like,Phenylalanine-like,FulvicAcid-like,OpticalBrighteners,DieselBandII,Petroleum-like,Lignin-like,TideDirection,TideType,SamplingDirection,NOAAWaterLevelMLLW
2/18/19,February,Rainy,Rainy,February 2019,9:38:45 AM,9:41:20 AM,1550518725,1550518880,Bullington,S3-B,7,180,Site 11,Bottom,180-Feb-S11-B,8.333129885,6.159429616,0.288992859,0.05013009,1.372170467,0.425749232,0.551435661,85.67860117,7.040685225,0.185,316.5555556,35.72222222,110.122449,56,8.01,50.43550641,1023.094763,34.1163109,23.58326603,12.40413386,0.272869291,83.46745,7.074322667,3.142903898,21.28770553,-157.8407364,3026.64877,1.166339751,0.798522327,0.877716659,1.58747861,0.021291123,0.023032537,0.019747708,0.045811858,0.077506317,0.017901249,0.011455687,0.016086113,0.009925888,0.024914597,0.041283729,Ebb,HL,Offshore-Back,-0.021666667
2/18/19,February,Rainy,Rainy,February 2019,9:42:36 AM,9:44:25 AM,1550518956,1550519065,Bullington,S3-M,8,181,Site 11,Middle,181-Feb-S11-M,25.85605604,7.62571534,0.285446934,0.094764043,11.8531383,0.854545335,1.09372962,85.26228143,8.886509636,0.375,253.3888889,21.16666667,201.693878,54.4,7.97,49.10330455,1021.835955,32.67749091,24.16418182,11.47128462,0.422702198,58.85629762,4.933769524,0.911641795,21.28770553,-157.8407364,3026.64877,1.150762472,0.686325555,1.579338358,1.487884312,0.04044627,0.041942736,0.036447779,0.050146093,0.057629638,0.032342144,0.01981549,0.028888864,0.016023726,0.044657687,0.063360753,Ebb,HL,Offshore-Back,-0.0235
2/18/19,February,Rainy,Rainy,February 2019,9:47:31 AM,9:50:31 AM,1550519251,1550519431,Bullington,S3-S,9,182,Site 11,Surface,182-Feb-S11-S,18.62721021,35.16854993,0.926077321,0.271482583,157.7419382,6.020600875,2.724773018,110.0749376,30.55674518,0.541752577,323.2571429,34.51428571,637.64,25.7,7.93,18.44637245,1006.417582,11.59447959,22.44041837,13.15189048,0.294433333,67.89597938,5.874599588,0.347617113,21.28770553,-157.8407364,3026.64877,1.092310969,0.606161478,4.816450757,1.473594566,0.179503857,0.177190042,0.162215749,0.083055135,0.073473744,0.029721466,0.081120618,0.126276669,0.060217623,0.195193479,0.169925466,Ebb,HL,Offshore-Back,-0.032958333
2/18/19,February,Rainy,Rainy,February 2019,10:17:45 AM,10:21:45 AM,1550521065,1550521305,Bullington,S4-B,10,183,Site 09,Bottom,183-Feb-S9-B,25.19775382,32.90520193,1.065747353,0.108415738,15.67727522,1.810793939,7.725352324,128.05995,28.81513205,1.174,256.2777778,15.33333333,402.06,50.5,7.73,47.50556009,1020.499607,31.12808155,24.73295708,NA,NA,31.14521505,2.584936774,1.026549987,21.28882251,-157.8352112,2441.259887,1.118752446,0.603331159,3.732287256,1.529027667,0.1721524,0.171574304,0.153362171,0.099185929,0.101321072,0.052825474,0.077523273,0.12131196,0.060576211,0.182951483,0.138758879,Ebb,HL,Offshore-Back,-0.016791667
2/18/19,February,Rainy,Rainy,February 2019,10:22:30 AM,10:25:20 AM,1550521350,1550521520,Bullington,S4-M,11,184,Site 09,Middle,184-Feb-S9-M,138.9992694,38.34049746,0.981039153,0.131198114,37.55224887,2.735325299,8.162039157,131.8900916,33.07637402,1.318817204,281.7777778,11.66666667,1636.78,46.8,7.7,39.14294737,1016.262535,25.34147661,24.308,NA,NA,27.31372727,2.274654061,0.546867155,21.28882251,-157.8352112,2441.259887,1.122878244,0.620765271,4.323353954,1.517380969,0.190028345,0.191075306,0.17016565,0.088882719,0.089771858,0.037394081,0.08453293,0.133329031,0.065663313,0.201157484,0.155144247,Ebb,HL,Offshore-Back,-0.024958333
2/18/19,February,Rainy,Rainy,February 2019,10:26:10 AM,10:28:48 AM,1550521570,1550521728,Bullington,S4-S,12,185,Site 09,Surface,185-Feb-S9-S,316.0197404,39.15300335,0.448165476,0.277377633,104.8691987,7.922145996,6.979348495,129.641965,39.16488223,0.816836735,324.5714286,14.28571429,1419.428571,26.2,7.73,13.1550566,1003.650616,7.980531447,22.62783333,NA,NA,62.56430894,5.392487545,0.304241079,21.28882251,-157.8352112,2441.259887,1.129319641,0.60030937,3.691025412,1.480546365,0.222149693,0.222234393,0.196786087,0.119420599,0.206127261,0.054580013,0.099982377,0.15281918,0.079785401,0.24088372,0.20962708,Ebb,HL,Offshore-Back,-0.026583333
2/18/19,February,Rainy,Rainy,February 2019,10:38:30 AM,10:48:10 AM,1550522310,1550522890,Bullington,S5-B,13,186,Site 07,Bottom,186-Feb-S7-B,30.13642741,22.25339545,0.426889929,0.088381432,14.94886819,1.497213789,10.67757635,157.7019151,32.4054247,0.524193548,211.826087,9.130434783,1644.265306,50.2,7.6,48.56909811,1020.593145,31.47863167,25.29756627,0.094708524,0.012376715,19.75639644,1.620907189,0.901781814,21.28706725,-157.8314436,1980.492698,1.135214275,0.600059131,3.675868742,1.50823331,0.212243199,0.213381983,0.187966261,0.113473613,0.13350513,0.052739709,0.093683485,0.147844497,0.07455732,0.223293179,0.170416041,Ebb,HL,Offshore-Back,-0.021258333
2/18/19,February,Rainy,Rainy,February 2019,10:48:40 AM,10:52:42 AM,1550522920,1550523162,Bullington,S5-M,14,187,Site 07,Middle,187-Feb-S7-M,50.00717071,31.43462631,0.462940163,0.171222403,58.69122792,3.945049,9.235779831,138.2181515,35.43897216,1.580357143,298.952381,16.9047619,1681.24,40.3,7.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.28706725,-157.8314436,1980.492698,1.14749881,0.611604405,4.161748686,1.509458707,0.204455574,0.206564463,0.180012791,0.101044936,0.099336575,0.045586094,0.089775633,0.141102121,0.070481337,0.215474311,0.16459523,Ebb,HL,Offshore-Back,-0.0265
2/18/19,February,Rainy,Rainy,February 2019,11:13:30 AM,11:18:05 AM,1550524410,1550524685,Bullington,S5-S,15,188,Site 07,Surface,188-Feb-S7-S,36.17868211,52.81374139,1.468209801,0.43313107,138.8033554,14.30896494,7.145672897,130.3080766,46.01713062,0.780188679,283.55,19.7,1387.16,20.41,7.7,19.11622101,1006.414946,11.88552536,23.30692029,2.893187931,1.053951724,53.45226291,4.543379681,NA,21.28706725,-157.8314436,1980.492698,1.159535071,0.610104224,3.609614763,1.486235069,0.225507071,0.230386141,0.198688377,0.122106429,0.183559712,0.055537258,0.100810203,0.154986474,0.077953139,0.243771692,0.220131714,Flood,HL,Back-Offshore,-0.022625
2/18/19,February,Rainy,Rainy,February 2019,12:48:28 PM,12:56:00 PM,1550530108,1550530560,Bullington,S6-B,16,189,Site 05,Bottom,189-Feb-S5-B,40.67995822,28.40510326,0.419995075,0.324626684,130.9299836,12.17190614,5.12829025,136.3863447,40.01427552,0.480555556,321.2857143,32.52380952,1138.72,13.15,7.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.28296877,-157.8264322,1289.470327,1.207522527,0.592030946,4.082500908,1.411907252,0.232485969,0.234167732,0.19392411,0.12449039,0.128803259,0.049115047,0.09980117,0.147681099,0.080667654,0.248375845,0.235086079,Flood,HL,Back-Offshore,0.1231875
2/18/19,February,Rainy,Rainy,February 2019,12:56:42 PM,1:00:38 PM,1550530602,1550530838,Bullington,S6-M,17,190,Site 05,Middle,190-Feb-S5-M,21.98946561,32.76535139,0.518886974,0.14161418,56.25055853,2.99212983,9.29908953,140.2997502,37.58029979,2.257407407,483.1875,62.375,1059.82,41.1,7.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.28296877,-157.8264322,1289.470327,1.153704198,0.602174438,3.097158111,1.489865106,0.216952118,0.219697165,0.190427637,0.121565857,0.161757341,0.058489132,0.091213411,0.147339911,0.070365013,0.226310984,0.190464172,Flood,HL,Back-Offshore,0.13171875
2/18/19,February,Rainy,Rainy,February 2019,1:01:31 PM,1:04:31 PM,1550530891,1550531071,Bullington,S6-S,18,191,Site 05,Surface,191-Feb-S5-S,16.05792699,15.82112859,0.396601822,0.308625833,185.8538971,9.440893778,2.806570786,120.8992506,32.50535332,0.204255319,665.9285714,85.35714286,444.44,5.72,7.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.28296877,-157.8264322,1289.470327,1.147783701,0.564361348,5.201795823,1.420033102,0.228756274,0.221332339,0.192834537,0.104840517,0.077279435,0.040303252,0.098170575,0.146229273,0.073895056,0.24237812,0.181623403,Flood,HL,Back-Offshore,0.134625
2/18/19,February,Rainy,Rainy,February 2019,12:28:19 PM,12:33:02 PM,1550528899,1550529182,Bullington,S7-B,19,192,Site 03,Bottom,192-Feb-S3-B,33.03931045,32.48050243,0.548633342,0.164972763,38.31353539,3.993501032,5.028413742,130.3913405,33.77587438,1.422105263,650.2758621,83.31034483,1997.04,48.5,7.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.27814786,-157.8208709,502.1222602,1.193177971,0.640907901,3.391662462,1.507017642,0.145933849,0.153034803,0.128258153,0.085896428,0.111714565,0.025972624,0.064163531,0.099905335,0.053981041,0.155287182,0.132951436,Flood,HL,Back-Offshore,0.08165
2/18/19,February,Rainy,Rainy,February 2019,12:34:09 PM,12:36:31 PM,1550529249,1550529391,Bullington,S7-M,20,193,Site 03,Middle,193-Feb-S3-M,12.40574507,22.93377262,0.336074858,0.172064553,33.28550352,3.318326784,5.998730383,128.143214,33.3904354,2.2085,452.9333333,34.13333333,1191.7,48.6,7.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.27814786,-157.8208709,502.1222602,1.200546457,0.65390657,3.223825461,1.506844938,0.156980059,0.163372697,0.136081945,0.093815061,0.095645372,0.06099281,0.06606154,0.105891319,0.054141537,0.161659828,0.157056972,Flood,HL,Back-Offshore,0.092583333
2/18/19,February,Rainy,Rainy,February 2019,12:37:15 PM,12:39:45 PM,1550529435,1550529585,Bullington,S7-S,21,194,Site 03,Surface,194-Feb-S3-S,44.14048566,35.7923005,0.550997291,0.399843981,139.1574421,9.524567721,6.02861147,125.5620316,50.94932191,0.704285714,,,1945.12,28.9,7.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.27814786,-157.8208709,502.1222602,1.210527942,0.638511162,3.147500843,1.456597931,0.1922672,0.199982848,0.165203,0.123427255,0.150168887,0.055482041,0.080916288,0.126148382,0.064368764,0.206663687,0.20402341,Flood,HL,Back-Offshore,0.093583333
2/18/19,February,Rainy,Rainy,February 2019,11:32:36 AM,11:36:40 AM,1550525556,1550525800,Bullington,S8-B,22,195,Site 01,Bottom,195-Feb-S1-B,31.13779575,42.47509717,0.675695641,0.273477149,54.95814189,5.93061853,8.09920701,131.7235637,50.9350464,0.647794118,2119.047619,258.8571429,2450.32,42.2,7.57,41.51599388,1016.807365,26.44372041,25.28252653,2.706475243,1.239486408,18.71802116,1.534592,NA,21.275267,-157.8179596,61.68452064,1.198142557,0.65370463,4.031548735,1.497262807,0.165179844,0.173838123,0.145089682,0.094129404,0.097156378,0.037186855,0.072002619,0.113852741,0.057868568,0.173888694,0.145449384,Flood,HL,Back-Offshore,-0.001666667
2/18/19,February,Rainy,Rainy,February 2019,11:37:35 AM,11:40:56 AM,1550525855,1550526056,Bullington,S8-M,23,196,Site 01,Middle,196-Feb-S1-M,132.1483319,64.23172291,0.476729869,0.476479635,93.24756565,18.52560598,9.742393863,208.4096586,69.99286224,0.570833333,1493,214.1,1973.285714,33,7.51,23.38987376,1007.866649,14.26957178,24.58340099,3.003221084,0.749689759,42.33796154,3.52359159,NA,21.275267,-157.8179596,61.68452064,1.216143843,0.656421255,3.77217163,1.500285014,0.166928531,0.176601747,0.145214522,0.103091192,0.100784167,0.040623715,0.072040687,0.113617799,0.05776896,0.176823187,0.188869482,Flood,HL,Back-Offshore,-0.001541667
2/18/19,February,Rainy,Rainy,February 2019,11:41:30 AM,11:44:00 AM,1550526090,1550526240,Bullington,S8-S,24,197,Site 01,Surface,197-Feb-S1-S,301.7774984,115.1792123,1.380349668,0.73896451,174.5737048,85.18355478,4.652717072,102.7477102,111.8486795,0.134166667,1303,185.2,916.244898,18.34,7.52,18.55280795,1005.491715,11.09681457,24.57054636,2.445845833,0.560835,57.04639316,4.745195214,NA,21.275267,-157.8179596,61.68452064,1.216294426,0.675730939,3.900349434,1.486418486,0.134478206,0.14192915,0.116689797,0.081587709,0.080196531,0.038840955,0.057075362,0.091192603,0.046640929,0.146443972,0.152383247,Flood,HL,Back-Offshore,-0.000180556
3/22/19,March,Rainy,Dry,March 2019,8:28:34 AM,8:29:23 AM,1553279314,1553279363,Bullington,S1-B,1,220,Site 17,Bottom,220-Mar-S17-B,20.27211154,6.232075372,0.282032515,0.043259919,1.303882308,0.247011176,0.116249705,94.58784346,5.269807281,0.222988506,574.4680851,59.36170213,213.714286,55.8,8.14,51.08529,1023.13718,34.31821,23.95958,0.141707692,0.228038462,101.1961316,8.522062316,7.970987415,21.27647332,-157.8470929,4253.384983,1.541772161,1.001840514,0.395816296,1.55187942,0.007267607,0.010479151,0.006796822,0.03872389,0.078527586,0.03943969,0.004681502,0.005057772,0.003378853,0.009999982,0.03337612,Ebb,LL,Offshore-Back,0.1655
3/22/19,March,Rainy,Dry,March 2019,8:31:18 AM,8:32:05 AM,1553279478,1553279525,Bullington,S1-M,2,221,Site 17,Middle,221-Mar-S17-M,1.95386918,5.611482691,0.264632543,0.037187573,2.846688867,0.293973724,0.07900068,102.4146545,4.605995717,0.181132075,1022.222222,163.0434783,202.4,55.5,8.16,51.10301042,1023.122688,34.3099375,23.9876875,0.134369444,0.19965,100.9993243,8.502459676,3.654330138,21.27636935,-157.8475096,4292.077109,1.930616959,1.26036898,0.23392187,1.643934964,0.008278003,0.012792423,0.00662608,0.059713201,0.117063685,0.05484025,0.002672753,0.00532003,0.002442276,0.009286348,0.080469547,Ebb,LL,Offshore-Back,0.158
3/22/19,March,Rainy,Dry,March 2019,8:34:12 AM,8:34:59 AM,1553279652,1553279699,Bullington,S1-S,3,222,Site 17,Surface,222-Mar-S17-S,412.4380947,7.51597006,0.275340218,0.048711732,3.534628841,0.519849562,0.046663614,87.59367194,5.362598144,0.178614458,1966.477273,314.8863636,175.285714,55.3,8.12,50.77428378,1022.945635,34.07131081,23.97575676,0.20679,0.19965,97.78443243,8.230339459,0.279505291,21.27626596,-157.8480777,4342.269607,1.397217276,0.868998096,0.594225319,1.729615375,0.012283146,0.016080869,0.011509211,0.040780662,0.080967576,0.036820925,0.005662617,0.009604912,0.004170091,0.014967741,0.031104321,Ebb,LL,Offshore-Back,0.147
3/22/19,March,Rainy,Dry,March 2019,9:02:18 AM,9:03:04 AM,1553281338,1553281384,Bullington,S2-B,4,223,Site 13,Bottom,223-Mar-S13-B,1.2746406,8.646459817,0.396375189,0.059969949,3.104666358,0.418301813,0.230657426,98.91756869,6.730192719,0.319902913,489.1256831,61.69398907,121.46,55.2,8.09,51.26211702,1023.043755,34.28125532,24.1807766,9.088461765,0.776535294,89.65194444,7.517882667,7.030932677,21.28481223,-157.8449041,3534.485178,1.46488986,1.250233761,0.622366325,1.552965695,0.016369499,0.022559399,0.015400065,0.060659373,0.097595405,0.033096867,0.007519846,0.012590886,0.005765234,0.018569906,0.047151536,Ebb,LL,Offshore-Back,0.088208333
3/22/19,March,Rainy,Dry,March 2019,9:04:07 AM,9:05:15 AM,1553281447,1553281515,Bullington,S2-M,5,224,Site 13,Middle,224-Mar-S13-M,0.516541631,9.541176651,0.393315853,0.085943629,5.107785693,0.512927843,0.256513434,108.0766028,7.858672377,0.81588785,711.1111111,98.18181818,144.326531,55.6,8.09,51.57557246,1022.961109,34.28884058,24.47754348,1.66225,1.313074074,88.42125,7.367368615,2.655755946,21.28487487,-157.8448928,3530.816196,1.781175274,2.187119371,0.475260757,1.641427088,0.019729114,0.033198531,0.018638554,0.123081153,0.110898044,0.064594257,0.01003434,0.015967494,0.007609415,0.022750033,0.120058408,Ebb,LL,Offshore-Back,0.082541667
3/22/19,March,Rainy,Dry,March 2019,9:06:03 AM,9:07:04 AM,1553281563,1553281624,Bullington,S2-S,6,225,Site 13,Surface,225-Mar-S13-S,14.26193396,15.64076595,0.527544209,0.117635065,43.49078953,2.846072801,0.560509142,111.1573689,14.93932905,1.028971963,2132.038835,314.9029126,329.510204,49.3,8.01,42.81979032,1018.209427,27.93758871,24.33104839,0.999902041,1.156908163,83.89491489,7.01876017,0.340029081,21.28488713,-157.8448625,3527.384469,1.191335048,0.775598559,1.739995368,1.526774761,0.064737525,0.069639433,0.058454952,0.077683218,0.091426746,0.036127308,0.028718167,0.04771784,0.021487725,0.069704645,0.091294376,Ebb,LL,Offshore-Back,0.07775
3/22/19,March,Rainy,Dry,March 2019,9:16:32 AM,9:17:26 AM,1553282192,1553282246,Bullington,S3-B,7,226,Site 11,Bottom,226-Mar-S11-B,3.344208384,7.201751435,0.485669551,0.059305093,1.607385238,0.403406975,0.355230173,75.91174022,6.290506781,0.348958333,1796.354167,276.9791667,215.54,55.7,8.08,51.48424545,1022.958709,34.26342727,24.42144545,4.619640909,0.7161,87.93883721,7.347447814,3.509163745,21.28757898,-157.8410916,3065.513947,1.125719008,0.754331696,0.73601428,1.601748282,0.018376878,0.020164617,0.017912656,0.053244335,0.063790035,0.036455781,0.009962624,0.014713013,0.007392213,0.021698231,0.030246567,Ebb,LL,Offshore-Back,0.0565
3/22/19,March,Rainy,Dry,March 2019,9:18:45 AM,9:19:52 AM,1553282325,1553282392,Bullington,S3-M,8,227,Site 11,Middle,227-Mar-S11-M,0,10.86298676,0.413201535,0.121845816,14.27863255,0.992366395,0.730039962,95.17069109,8.515346181,1.979569892,1265.240642,166.4171123,626.857143,54.4,8.04,51.36764706,1022.502022,33.83721324,24.87015441,2.312015094,2.938245283,76.58761538,6.338125538,1.502380785,21.28754447,-157.8412238,3079.714473,1.200638843,0.700681014,1.831950859,1.550596257,0.04108946,0.04526933,0.037704369,0.047868404,0.048138908,0.001311165,0.020090133,0.030677698,0.015230034,0.045922234,0.045530446,Ebb,LL,Offshore-Back,0.051083333
3/22/19,March,Rainy,Dry,March 2019,9:21:01 AM,9:22:07 AM,1553282461,1553282527,Bullington,S3-S,9,228,Site 11,Surface,228-Mar-S11-S,7.939774713,31.97054666,0.738638376,0.19427072,105.6254268,6.23464846,0.660112762,135.3871774,24.22555318,2.313428571,1786.80203,249.2893401,2406.24,39.6,8.02,38.28858955,1015.888231,24.78119403,24.13279104,1.314062,1.318658,86.65875,7.273363077,0.370346059,21.28764075,-157.8407944,3033.933865,1.172783042,0.713812942,2.214756435,1.540073791,0.109184069,0.11558906,0.098559628,0.122589894,0.126613878,0.053943094,0.050824654,0.078976118,0.03839441,0.121006775,0.130723255,Ebb,LL,Offshore-Back,0.04525
3/22/19,March,Rainy,Dry,March 2019,9:30:48 AM,9:31:51 AM,1553283048,1553283111,Bullington,S4-B,10,229,Site 09,Bottom,229-Mar-S9-B,0.66259067,10.52915671,0.599438599,0.092858124,8.747291658,0.640672984,1.647689483,100.3330558,10.12847966,1.106830601,1012.135922,269.0291262,429.244898,55.4,7.97,51.67382813,1022.612906,34.01154688,24.9389375,4.214143137,1.844419608,66.2207551,5.476686367,2.051450182,21.28883716,-157.8351677,2436.645049,1.11633595,0.653352543,2.358370306,1.533241801,0.053323673,0.055679483,0.049876995,0.045856707,0.047614208,0.014646107,0.026545378,0.040707718,0.020416648,0.059221663,0.053118362,Ebb,LL,Offshore-Back,0.029875
3/22/19,March,Rainy,Dry,March 2019,9:33:32 AM,9:34:27 AM,1553283212,1553283267,Bullington,S4-M,11,230,Site 09,Middle,230-Mar-S9-M,8.101979472,19.70294598,1.142088279,0.092060298,24.58761539,1.176449071,1.237813762,105.5786844,11.48465382,2.005050505,171.7777778,11.68888889,829.64,54.9,7.99,50.69358929,1021.854009,33.10646429,25.18883929,4.079544444,7.641284444,69.27904651,5.701580651,0.906817838,21.28885225,-157.8351881,2438.666656,1.107452777,0.68168441,2.03717451,1.506184359,0.066286607,0.068009592,0.061410828,0.072827486,0.080120494,0.021718094,0.033775037,0.049265257,0.02618624,0.074331781,0.061496565,Ebb,LL,Offshore-Back,0.023
3/22/19,March,Rainy,Dry,March 2019,9:35:28 AM,9:36:34 AM,1553283328,1553283394,Bullington,S4-S,12,231,Site 09,Surface,231-Mar-S9-S,57.49548463,29.380531,0.761965811,0.123308497,86.6564937,3.995078132,0.468068795,121.9816819,23.74018558,2.571122995,208.5116279,7.953488372,2491.12,42,8.01,36.60008955,1014.800433,23.43680597,24.40166418,1.574855769,1.870148077,92.88240385,7.735763077,0.352533295,21.288763,-157.8354102,2462.44591,1.150608544,0.700913714,3.207395585,1.513531025,0.107085562,0.112028944,0.097364951,0.09114129,0.083580614,0.033442103,0.052396879,0.078534347,0.042358024,0.120969321,0.103042779,Ebb,LL,Offshore-Back,0.017888889
3/22/19,March,Rainy,Dry,March 2019,9:44:47 AM,9:46:16 AM,1553283887,1553283976,Bullington,S5-B,13,232,Site 07,Bottom,232-Mar-S7-B,6.190176705,34.45989033,1.219145298,0.099994238,63.90894912,6.169023556,0.743820737,152.4562864,22.41970021,4.58125,224.8837209,10.37209302,2748.7,44.4,8.04,48.538175,1020.458019,31.35710625,25.441725,4.438427778,10.33978611,87.16872464,7.126233507,1.070734913,21.28680307,-157.8310853,1933.273286,1.165872224,0.692286971,2.913434491,1.537761063,0.12066565,0.126794977,0.108755466,0.10543864,0.081367093,0.05461429,0.057222039,0.086893773,0.044691109,0.131687548,0.128727565,Ebb,LL,Offshore-Back,-0.0045
3/22/19,March,Rainy,Dry,March 2019,9:47:09 AM,9:48:08 AM,1553284029,1553284088,Bullington,S5-M,14,233,Site 07,Middle,233-Mar-S7-M,13.92588699,28.94079925,0.70402964,0.104072017,70.36850314,4.632051501,1.171843419,143.0474604,22.51249108,2.775757576,287.5784753,18.83408072,2616.46,44.8,8.01,42.0722,1017.1905,26.90384167,25.155225,2.172720408,2.152071429,94.61047826,7.78735513,0.632091895,21.2867829,-157.8310577,1929.64973,1.15600289,0.702059344,2.897735527,1.533416435,0.118855265,0.125670888,0.108711569,0.116246869,0.083252088,0.031426079,0.05671173,0.087679394,0.043577089,0.13116864,0.127983837,Ebb,LL,Offshore-Back,-0.00675
3/22/19,March,Rainy,Dry,March 2019,9:49:02 AM,9:49:56 AM,1553284142,1553284196,Bullington,S5-S,15,234,Site 07,Surface,234-Mar-S7-S,59.52453994,35.82266653,0.945717165,0.14582493,102.0162711,6.951265404,0.762718136,140.549542,26.30264097,2.433602151,394.4444444,43.05555556,2098.571429,41,7.98,39.47780909,1015.8954,25.13437273,25.03316364,2.585491489,2.884691489,93.58866667,7.719168762,0.369791145,21.28680922,-157.8310855,1933.757994,1.198397111,0.703742966,3.139230573,1.507905279,0.120653485,0.129974488,0.108456944,0.093145705,0.063400645,0.02595312,0.05454485,0.08712654,0.041693929,0.130136792,0.117263709,Ebb,LL,Offshore-Back,-0.00875
3/22/19,March,Rainy,Dry,March 2019,10:00:04 AM,10:01:21 AM,1553284804,1553284881,Bullington,S6-B,16,235,Site 05,Bottom,235-Mar-S5-B,5.900345321,24.2244692,0.775924031,0.079649666,54.66728491,2.44583974,0.379858191,137.55204,17.08779443,5.418181818,516.8367347,54.28571429,2185.62,49.9,8.03,49.73047436,1020.554923,31.75582051,26.10694231,5.084812121,12.28333333,107.07655,8.640781867,0.709561131,21.28292096,-157.8265082,1291.438476,1.159208096,0.691415231,2.514164882,1.507104294,0.117593902,0.123901446,0.106884559,0.132234644,0.112159541,0.0515261,0.066661008,0.084243775,0.064147563,0.138255284,0.133361943,Ebb,LL,Offshore-Back,-0.024375
3/22/19,March,Rainy,Dry,March 2019,10:02:22 AM,10:03:25 AM,1553284942,1553285005,Bullington,S6-M,17,236,Site 05,Middle,236-Mar-S5-M,9.644926463,19.89077986,0.521807955,0.044944219,34.36040973,1.652382955,0.112770401,132.3064113,14.40399714,4.715053763,272.2926829,24.34146341,2952.204082,50,8.05,48.04536719,1019.641094,30.546375,26.11852344,3.144804167,7.837522917,115.8503469,9.358794449,0.393980013,21.28279892,-157.8265869,1288.001785,1.208178057,0.691281233,2.23466407,1.495317718,0.117547796,0.126037074,0.10431995,0.13744625,0.143833884,0.043173279,0.062606588,0.083329118,0.055691642,0.131477807,0.124064259,Ebb,LL,Offshore-Back,-0.028041667
3/22/19,March,Rainy,Dry,March 2019,10:04:04 AM,10:05:10 AM,1553285044,1553285110,Bullington,S6-S,18,237,Site 05,Surface,237-Mar-S5-S,13.16470583,23.50320453,0.609763858,0.087583606,80.59149349,3.009302703,0.412877474,130.5578684,16.63097787,4.257368421,267.3809524,27.52380952,3172.2,41.5,8.03,37.37552239,1014.528291,23.46324627,25.41578358,2.30275,3.334480769,95.55588462,7.822219077,0.332192407,21.28290822,-157.8266097,1298.074787,1.178493945,0.694322949,2.073780065,1.500868753,0.123241729,0.130356857,0.11061309,0.133882911,0.146010186,0.052593043,0.061573278,0.089084715,0.050363583,0.137692495,0.144854529,Ebb,LL,Offshore-Back,-0.031708333
3/22/19,March,Rainy,Dry,March 2019,10:21:04 AM,10:22:17 AM,1553286064,1553286137,Bullington,S7-B,19,238,Site 03,Bottom,238-Mar-S3-B,17.74350036,19.63626713,0.699249428,0.099196412,14.47085107,0.809597971,4.753344018,107.0774355,16.98072805,1.664393939,357.2685185,40.74074074,2137.102041,54.6,7.86,51.80584459,1021.993365,33.51393243,25.73856757,4.346196491,6.970024561,41.99822807,3.428851649,2.019573541,21.27820066,-157.8211892,529.5354012,1.138490201,0.665573477,2.61535416,1.528305806,0.093777468,0.099468945,0.087369171,0.084220484,0.092177008,0.037170322,0.046404415,0.069784739,0.03776435,0.101866167,0.094006482,Ebb,LL,Offshore-Back,-0.05225
3/22/19,March,Rainy,Dry,March 2019,10:23:33 AM,10:24:38 AM,1553286213,1553286278,Bullington,S7-M,20,239,Site 03,Middle,239-Mar-S3-M,1.773544928,30.19113661,1.368287916,0.084835537,19.84538212,1.264065765,0.112906844,176.6860949,14.35403283,7.399728261,682.7777778,83.88888889,2962.102041,53.3,8.05,52.24535606,1021.218788,32.97584848,26.92159091,5.067173684,22.09311404,118.7649216,9.469669647,0.737341208,21.27839179,-157.8211519,541.8934582,1.176224867,0.743789058,2.380859879,1.548822845,0.118788152,0.129262754,0.109896295,0.162047908,0.097694991,0.059478105,0.068653125,0.092521094,0.063329948,0.135282127,0.144883025,Ebb,LL,Offshore-Back,-0.056375
3/22/19,March,Rainy,Dry,March 2019,10:25:20 AM,10:26:32 AM,1553286320,1553286392,Bullington,S7-S,21,240,Site 03,Surface,240-Mar-S3-S,2.372890115,46.51525179,2.64479576,0.101235301,18.96522362,1.097769279,0.10410625,164.6960866,13.33333333,7.745930233,569.6,71.31428571,3866,53.5,8.06,50.01613014,1019.934205,31.32028082,27.0475411,4.809113793,16.82817931,139.6684821,11.11121371,0.279902553,21.27841837,-157.8211739,545.6085784,1.205145757,0.790176349,1.597014974,1.572705155,0.129435397,0.143170303,0.118799159,0.22255249,0.142420408,0.084145746,0.073135918,0.097874479,0.066688428,0.143755324,0.177673949,Ebb,LL,Offshore-Back,-0.059
